Participant,Image,Choice,RT,time_condition
Participant,Image,Response,RT,1s
S9,images/image_19.jpg,,1.0,1s
S9,images/image_20.jpg,,1.0,1s
S9,images/image_16.jpg,left,0.7795844000065699,5s
S9,images/image_17.jpg,left,0.8014109000214376,5s
S9,images/image_18.jpg,left,1.174823599983938,5s
S9,images/image_19.jpg,left,1.1533681000000795,5s
S9,images/image_20.jpg,left,1.64456000001519,5s
S9,images/image_21.jpg,,1.0,1s
S9,images/image_22.jpg,left,0.929290600004606,1s
S9,images/image_23.jpg,left,0.9312820000050124,1s
S9,images/image_24.jpg,left,0.7513635000213981,1s
S9,images/image_25.jpg,,1.0,1s
S9,images/image_21.jpg,left,1.136233800003538,5s
S9,images/image_22.jpg,left,0.9876016000052914,5s
S9,images/image_23.jpg,left,0.576326100010192,5s
S9,images/image_24.jpg,left,2.386769599979744,5s
S9,images/image_25.jpg,left,2.1356912000046577,5s
S9,images/image_26.jpg,left,0.9334260000032372,1s
S9,images/image_27.jpg,left,0.8198005000012927,1s
S9,images/image_28.jpg,,1.0,1s
S9,images/image_29.jpg,,1.0,1s
S9,images/image_30.jpg,left,0.921706000022823,1s
S9,images/image_26.jpg,left,1.2689028999884613,5s
S9,images/image_27.jpg,left,1.1833328000211625,5s
S9,images/image_28.jpg,up,1.1934697999968191,5s
S9,images/image_29.jpg,left,1.0790165000071283,5s
S9,images/image_30.jpg,left,0.5699075000011362,5s
S9,images/image_31.jpg,left,0.9020288000174332,1s
S9,images/image_32.jpg,,1.0,1s
S9,images/image_33.jpg,,1.0,1s
S9,images/image_34.jpg,left,0.9204423000046518,1s
S9,images/image_35.jpg,left,0.7596796999860089,1s
S9,images/image_31.jpg,up,1.0104222999943886,5s
S9,images/image_32.jpg,left,1.3526871999783907,5s
S9,images/image_33.jpg,up,0.8270330999803264,5s
S9,images/image_34.jpg,left,1.2352746999822557,5s
S9,images/image_35.jpg,left,0.6937596000207122,5s
S10,images/image_1.jpg,up,0.8322396000148728,1s
S10,images/image_2.jpg,left,0.4141474000061862,1s
S10,images/image_3.jpg,up,0.3005377000081353,1s
S10,images/image_4.jpg,,1.0,1s
S10,images/image_5.jpg,,1.0,1s
S10,images/image_1.jpg,left,2.387588200013852,5s
S10,images/image_2.jpg,up,2.0804511999886017,5s
S10,images/image_3.jpg,left,0.6593267999996897,5s
S10,images/image_4.jpg,left,1.335486399999354,5s
S10,images/image_5.jpg,up,0.995388900017133,5s
S10,images/image_6.jpg,,1.0,1s
S10,images/image_7.jpg,left,0.4119938999938313,1s
S10,images/image_8.jpg,left,0.9611390999925788,1s
S10,images/image_9.jpg,,1.0,1s
S10,images/image_10.jpg,up,0.0543008999957237,1s
S10,images/image_6.jpg,left,0.9735481000097934,5s
S10,images/image_7.jpg,left,0.4271072999981697,5s
S10,images/image_8.jpg,left,1.326973999995971,5s
S10,images/image_9.jpg,up,1.0483357000048272,5s
S10,images/image_10.jpg,left,0.8812668999889866,5s
S10,images/image_11.jpg,up,0.5783053999766707,1s
S10,images/image_12.jpg,up,0.485574499994982,1s
S10,images/image_13.jpg,left,0.8412146000191569,1s
S10,images/image_14.jpg,left,0.7255665000120644,1s
S10,images/image_15.jpg,up,0.9938759000215214,1s
S10,images/image_11.jpg,left,0.7300685999798588,5s
S10,images/image_12.jpg,left,0.5049826000176836,5s
S10,images/image_13.jpg,left,0.3741919999883976,5s
S10,images/image_14.jpg,up,0.361853800015524,5s
S10,images/image_15.jpg,left,0.3327585999795701,5s
S10,images/image_16.jpg,up,0.554516500007594,1s
S10,images/image_17.jpg,left,0.5692092999815941,1s
S10,images/image_18.jpg,up,0.6441686000034679,1s
S10,images/image_19.jpg,left,0.5086168999841902,1s
S10,images/image_20.jpg,left,0.6785264000063762,1s
S10,images/image_16.jpg,up,1.262217299983604,5s
S10,images/image_17.jpg,left,0.5466905999928713,5s
S10,images/image_18.jpg,left,0.4961335000116378,5s
S10,images/image_19.jpg,left,0.7837557999882847,5s
S10,images/image_20.jpg,left,0.5444466999906581,5s
S10,images/image_21.jpg,,1.0,1s
S10,images/image_22.jpg,,1.0,1s
S10,images/image_23.jpg,left,0.5471031999913976,1s
S10,images/image_24.jpg,left,0.2361219000013079,1s
S10,images/image_25.jpg,up,0.3643101000052411,1s
S10,images/image_21.jpg,left,0.7177481999970041,5s
S10,images/image_22.jpg,left,0.9312284000043292,5s
S10,images/image_23.jpg,up,0.8350972000043839,5s
S10,images/image_24.jpg,up,0.4798993000003975,5s
S10,images/image_25.jpg,left,1.8530807000061031,5s
S10,images/image_26.jpg,,1.0,1s
S10,images/image_27.jpg,left,0.6927414999809116,1s
S10,images/image_28.jpg,up,0.5166035000002012,1s
S10,images/image_29.jpg,left,0.2207470999856013,1s
S10,images/image_30.jpg,left,0.5783155999961309,1s
S10,images/image_26.jpg,up,0.7852607000095304,5s
S10,images/image_27.jpg,left,0.9847662999818568,5s
S10,images/image_28.jpg,up,0.6047984999895561,5s
S10,images/image_29.jpg,left,0.6195546999806538,5s
S10,images/image_30.jpg,left,0.448621199990157,5s
S10,images/image_31.jpg,up,0.6058074999891687,1s
S10,images/image_32.jpg,up,0.4606904000102076,1s
S10,images/image_33.jpg,left,0.889050199999474,1s
S10,images/image_34.jpg,up,0.2825682999973651,1s
S10,images/image_35.jpg,left,0.3310145999712404,1s
S10,images/image_31.jpg,up,0.5342522000137251,5s
S10,images/image_32.jpg,up,0.6057941999752074,5s
S10,images/image_33.jpg,up,0.7834542000200599,5s
S10,images/image_34.jpg,left,0.5373224999930244,5s
S10,images/image_35.jpg,left,0.669353700010106,5s
S11,images/image_1.jpg,left,0.4747519000084139,1s
S11,images/image_2.jpg,up,0.5807660999998916,1s
S11,images/image_3.jpg,left,0.5427588000020478,1s
S11,images/image_4.jpg,left,0.7015133000095375,1s
S11,images/image_5.jpg,up,0.9039453000004868,1s
S11,images/image_1.jpg,left,2.769108999986201,5s
S11,images/image_2.jpg,up,1.596550699992804,5s
S11,images/image_3.jpg,left,0.7127156000060495,5s
S11,images/image_4.jpg,left,1.55509759997949,5s
S11,images/image_5.jpg,left,1.1332087999908254,5s
S11,images/image_6.jpg,left,0.8880376000015531,1s
S11,images/image_7.jpg,left,0.664105899981223,1s
S11,images/image_8.jpg,up,0.858387499989476,1s
S11,images/image_9.jpg,up,0.6400451000081375,1s
S11,images/image_10.jpg,,1.0,1s
S11,images/image_6.jpg,left,1.6705775999871548,5s
S11,images/image_7.jpg,up,2.835831400007009,5s
S11,images/image_8.jpg,up,1.0310852999973577,5s
S11,images/image_9.jpg,up,1.0722090000053868,5s
S11,images/image_10.jpg,left,0.9509785000118428,5s
S11,images/image_11.jpg,left,0.8162831999943592,1s
S11,images/image_12.jpg,left,0.7030479999957606,1s
S11,images/image_13.jpg,left,0.6955005999770947,1s
S11,images/image_14.jpg,up,0.644477800000459,1s
S11,images/image_15.jpg,left,0.6879181000113022,1s
S11,images/image_11.jpg,left,2.9972717000055127,5s
S11,images/image_12.jpg,left,0.86695170000894,5s
S11,images/image_13.jpg,left,2.435612200002652,5s
S11,images/image_14.jpg,up,0.4342554000031668,5s
S11,images/image_15.jpg,left,1.2023586999857798,5s
S11,images/image_16.jpg,left,0.7848315000010189,1s
S11,images/image_17.jpg,left,0.3467616999987513,1s
S11,images/image_18.jpg,,1.0,1s
S11,images/image_19.jpg,,1.0,1s
S11,images/image_20.jpg,,1.0,1s
S11,images/image_16.jpg,up,1.4756587000156287,5s
S11,images/image_17.jpg,left,2.4901479999825824,5s
S11,images/image_18.jpg,up,2.1877037000085693,5s
S11,images/image_19.jpg,left,3.1389549000014085,5s
S11,images/image_20.jpg,left,1.5481292000040412,5s
S11,images/image_21.jpg,up,0.8226847999903839,1s
S11,images/image_22.jpg,,1.0,1s
S11,images/image_23.jpg,,1.0,1s
S11,images/image_24.jpg,up,0.8707121000043117,1s
S11,images/image_25.jpg,,1.0,1s
S11,images/image_21.jpg,up,3.0720700999954715,5s
S11,images/image_22.jpg,up,1.102409599989187,5s
S11,images/image_23.jpg,left,3.077710100013064,5s
S11,images/image_24.jpg,left,1.8950007999956144,5s
S11,images/image_25.jpg,left,0.8920532999909483,5s
S11,images/image_26.jpg,,1.0,1s
S11,images/image_27.jpg,left,0.7095027000177652,1s
S11,images/image_28.jpg,,1.0,1s
S11,images/image_29.jpg,,1.0,1s
S11,images/image_30.jpg,up,0.036473099986324,1s
S11,images/image_26.jpg,up,2.634836599987466,5s
S11,images/image_27.jpg,left,2.4083263000065926,5s
S11,images/image_28.jpg,up,3.0951413000002503,5s
S11,images/image_29.jpg,left,1.3715022999967914,5s
S11,images/image_30.jpg,up,3.16577610000968,5s
S11,images/image_31.jpg,,1.0,1s
S11,images/image_32.jpg,up,0.6456576999917161,1s
S11,images/image_33.jpg,up,0.4492058000178076,1s
S11,images/image_34.jpg,left,0.4777696999954059,1s
S11,images/image_35.jpg,left,0.6214421000040602,1s
S11,images/image_31.jpg,up,0.7279252000153065,5s
S11,images/image_32.jpg,up,1.5556396000029054,5s
S11,images/image_33.jpg,up,2.2657563999819104,5s
S11,images/image_34.jpg,left,1.0430282000161242,5s
S11,images/image_35.jpg,left,0.5119964999903459,5s
S12,images/image_1.jpg,left,0.9276631000102498,1s
S12,images/image_2.jpg,left,0.8537733000121079,1s
S12,images/image_3.jpg,,1.0,1s
S12,images/image_4.jpg,left,0.1878474999975878,1s
S12,images/image_5.jpg,,1.0,1s
S12,images/image_1.jpg,left,2.486748199997237,5s
S12,images/image_2.jpg,up,2.645220699982019,5s
S12,images/image_3.jpg,left,1.4803209000092463,5s
S12,images/image_4.jpg,left,2.760879699984798,5s
S12,images/image_5.jpg,left,2.7385127999878023,5s
S12,images/image_6.jpg,left,0.8488004000100773,1s
S12,images/image_7.jpg,left,0.7158394000143744,1s
S12,images/image_8.jpg,left,0.7241249999788124,1s
S12,images/image_9.jpg,left,0.5608571000047959,1s
S12,images/image_10.jpg,left,0.7424289000045974,1s
S12,images/image_6.jpg,left,1.3649403000017628,5s
S12,images/image_7.jpg,left,1.9872396000137087,5s
S12,images/image_8.jpg,left,2.356350799993379,5s
S12,images/image_9.jpg,left,1.2214236999861896,5s
S12,images/image_10.jpg,up,1.4575029000116049,5s
S12,images/image_11.jpg,,1.0,1s
S12,images/image_12.jpg,left,0.499186600005487,1s
S12,images/image_13.jpg,left,0.7124543999962043,1s
S12,images/image_14.jpg,left,0.7403989000013098,1s
S12,images/image_15.jpg,,1.0,1s
S12,images/image_11.jpg,left,0.9340539000113496,5s
S12,images/image_12.jpg,left,1.5099409999966156,5s
S12,images/image_13.jpg,left,0.7558192999858875,5s
S12,images/image_14.jpg,left,1.0606549000076484,5s
S12,images/image_15.jpg,up,1.331510599993635,5s
S12,images/image_16.jpg,,1.0,1s
S12,images/image_17.jpg,left,0.678972599998815,1s
S12,images/image_18.jpg,,1.0,1s
S12,images/image_19.jpg,left,0.902635200007353,1s
S12,images/image_20.jpg,,1.0,1s
S12,images/image_16.jpg,left,0.9404024000104982,5s
S12,images/image_17.jpg,left,0.6048163000086788,5s
S12,images/image_18.jpg,up,1.1450062000076286,5s
S12,images/image_19.jpg,left,1.5076171999971848,5s
S12,images/image_20.jpg,left,0.9639049000106752,5s
S12,images/image_21.jpg,left,0.8613246000022627,1s
S12,images/image_22.jpg,left,0.3993797000148333,1s
S12,images/image_23.jpg,left,0.7949567999748979,1s
S12,images/image_24.jpg,left,0.420027599990135,1s
S12,images/image_25.jpg,,1.0,1s
S12,images/image_21.jpg,left,0.8977661000099033,5s
S12,images/image_22.jpg,left,0.4853285999852232,5s
S12,images/image_23.jpg,left,0.4840982999885455,5s
S12,images/image_24.jpg,left,0.5063389999850187,5s
S12,images/image_25.jpg,left,1.726883800001815,5s
S12,images/image_26.jpg,,1.0,1s
S12,images/image_27.jpg,left,0.7532381999772042,1s
S12,images/image_28.jpg,,1.0,1s
S12,images/image_29.jpg,,1.0,1s
S12,images/image_30.jpg,left,0.1759621000092011,1s
S12,images/image_26.jpg,left,0.6928883000218775,5s
S12,images/image_27.jpg,left,1.2621079000236932,5s
S12,images/image_28.jpg,left,1.6609557999763638,5s
S12,images/image_29.jpg,left,0.855809800006682,5s
S12,images/image_30.jpg,left,1.1516321999952197,5s
S12,images/image_31.jpg,,1.0,1s
S12,images/image_32.jpg,,1.0,1s
S12,images/image_33.jpg,,1.0,1s
S12,images/image_34.jpg,left,0.6700483000022359,1s
S12,images/image_35.jpg,left,0.9315835000015796,1s
S12,images/image_31.jpg,up,1.452183999994304,5s
S12,images/image_32.jpg,left,0.8386218000086956,5s
S12,images/image_33.jpg,up,1.012834000022849,5s
S12,images/image_34.jpg,left,1.265947200008668,5s
S12,images/image_35.jpg,left,0.8722869000048377,5s
S13,images/image_1.jpg,left,0.7540556999738328,1s
S13,images/image_2.jpg,up,0.954378700000234,1s
S13,images/image_3.jpg,left,0.8586843999801204,1s
S13,images/image_4.jpg,,1.0,1s
S13,images/image_5.jpg,,1.0,1s
S13,images/image_1.jpg,up,3.075050099985674,5s
S13,images/image_2.jpg,up,1.5336278000031598,5s
S13,images/image_3.jpg,left,0.9539908000151628,5s
S13,images/image_4.jpg,left,2.782408100028988,5s
S13,images/image_5.jpg,left,2.993838299997151,5s
S13,images/image_6.jpg,left,0.9280796000384726,1s
S13,images/image_7.jpg,left,0.7263283000211231,1s
S13,images/image_8.jpg,,1.0,1s
S13,images/image_9.jpg,,1.0,1s
S13,images/image_10.jpg,left,0.8384679000009783,1s
S13,images/image_6.jpg,left,1.7956877000397071,5s
S13,images/image_7.jpg,up,1.0267265999573283,5s
S13,images/image_8.jpg,left,2.010086100024637,5s
S13,images/image_9.jpg,up,0.7642162999836728,5s
S13,images/image_10.jpg,left,1.1032318999641575,5s
S13,images/image_11.jpg,,1.0,1s
S13,images/image_12.jpg,,1.0,1s
S13,images/image_13.jpg,left,0.8018971999990754,1s
S13,images/image_14.jpg,left,0.7598048999789171,1s
S13,images/image_15.jpg,left,0.7619110000086948,1s
S13,images/image_11.jpg,up,0.6925263000302948,5s
S13,images/image_12.jpg,left,0.9299654999631456,5s
S13,images/image_13.jpg,up,1.951548199984245,5s
S13,images/image_14.jpg,left,0.7605312999803573,5s
S13,images/image_15.jpg,up,1.3334011000115424,5s
S13,images/image_16.jpg,,1.0,1s
S13,images/image_17.jpg,left,0.0900606000213883,1s
S13,images/image_18.jpg,,1.0,1s
S13,images/image_19.jpg,left,0.6772203000145964,1s
S13,images/image_20.jpg,,1.0,1s
S13,images/image_16.jpg,up,0.7614666000008583,5s
S13,images/image_17.jpg,left,0.4725401999894529,5s
S13,images/image_18.jpg,up,0.6209897000226192,5s
S13,images/image_19.jpg,left,0.7924705999903381,5s
S13,images/image_20.jpg,left,2.715349000005517,5s
S13,images/image_21.jpg,,1.0,1s
S13,images/image_22.jpg,up,0.7912893000175245,1s
S13,images/image_23.jpg,left,0.6816607999498956,1s
S13,images/image_24.jpg,,1.0,1s
S13,images/image_25.jpg,left,0.0681473999866284,1s
S13,images/image_21.jpg,left,1.013860900013242,5s
S13,images/image_22.jpg,left,2.057266600022558,5s
S13,images/image_23.jpg,up,0.2057256999542005,5s
S13,images/image_24.jpg,left,1.2099087000242434,5s
S13,images/image_25.jpg,up,1.584510099957697,5s
S13,images/image_26.jpg,,1.0,1s
S13,images/image_27.jpg,left,0.9019258000189438,1s
S13,images/image_28.jpg,,1.0,1s
S13,images/image_29.jpg,,1.0,1s
S13,images/image_30.jpg,left,0.1462329999776557,1s
S13,images/image_26.jpg,left,1.631571200035978,5s
S13,images/image_27.jpg,up,2.6689662999706343,5s
S13,images/image_28.jpg,left,1.2695242000045257,5s
S13,images/image_29.jpg,left,0.7334705999819562,5s
S13,images/image_30.jpg,left,0.7072739999857731,5s
S13,images/image_31.jpg,left,0.8132131000165828,1s
S13,images/image_32.jpg,left,0.7438601999892853,1s
S13,images/image_33.jpg,,1.0,1s
S13,images/image_34.jpg,left,0.7076254999847151,1s
S13,images/image_35.jpg,left,0.6373175000189804,1s
S13,images/image_31.jpg,left,0.544286500022281,5s
S13,images/image_32.jpg,left,0.5674986999947578,5s
S13,images/image_33.jpg,left,0.4181018000235781,5s
S13,images/image_34.jpg,left,0.7700650000479072,5s
S13,images/image_35.jpg,left,1.3785412999568507,5s
S14,images/image_1.jpg,,1.0,1s
S14,images/image_2.jpg,,1.0,1s
S14,images/image_3.jpg,,1.0,1s
S14,images/image_4.jpg,up,0.8073188999842387,1s
S14,images/image_5.jpg,,1.0,1s
S14,images/image_1.jpg,left,0.7778866000007838,5s
S14,images/image_2.jpg,up,0.6298483000136912,5s
S14,images/image_3.jpg,left,0.6721418999950401,5s
S14,images/image_4.jpg,left,0.683746800001245,5s
S14,images/image_5.jpg,up,0.4291186000045854,5s
S14,images/image_6.jpg,,1.0,1s
S14,images/image_7.jpg,left,0.715879399998812,1s
S14,images/image_8.jpg,up,0.8681325999787077,1s
S14,images/image_9.jpg,left,0.8060095999971963,1s
S14,images/image_10.jpg,left,0.7813008000084665,1s
S14,images/image_6.jpg,left,0.6390091000066604,5s
S14,images/image_7.jpg,left,0.6566162999952212,5s
S14,images/image_8.jpg,up,0.6724603000038769,5s
S14,images/image_9.jpg,up,0.6586465000000317,5s
S14,images/image_10.jpg,left,0.5050196000083815,5s
S14,images/image_11.jpg,,1.0,1s
S14,images/image_12.jpg,left,0.5556532999908086,1s
S14,images/image_13.jpg,up,0.9053026000037788,1s
S14,images/image_14.jpg,left,0.6592367000121158,1s
S14,images/image_15.jpg,up,0.6536630000045989,1s
S14,images/image_11.jpg,up,0.702163300011307,5s
S14,images/image_12.jpg,up,0.5604101999779232,5s
S14,images/image_13.jpg,up,0.5464664000028279,5s
S14,images/image_14.jpg,left,0.4637761999911163,5s
S14,images/image_15.jpg,up,0.547159699985059,5s
S14,images/image_16.jpg,up,0.6374239999859128,1s
S14,images/image_17.jpg,left,0.6229338999837637,1s
S14,images/image_18.jpg,up,0.4772244000050705,1s
S14,images/image_19.jpg,,1.0,1s
S14,images/image_20.jpg,left,0.7086198999895714,1s
S14,images/image_16.jpg,up,0.6727977000118699,5s
S14,images/image_17.jpg,left,0.5381498000060674,5s
S14,images/image_18.jpg,up,0.540232700004708,5s
S14,images/image_19.jpg,left,0.5915914000070188,5s
S14,images/image_20.jpg,left,0.6409391000051983,5s
S14,images/image_21.jpg,,1.0,1s
S14,images/image_22.jpg,,1.0,1s
S14,images/image_23.jpg,left,0.7936807000078261,1s
S14,images/image_24.jpg,left,0.501945900003193,1s
S14,images/image_25.jpg,left,0.551710900006583,1s
S14,images/image_21.jpg,left,0.634558299992932,5s
S14,images/image_22.jpg,left,0.3295137000095565,5s
S14,images/image_23.jpg,left,0.3463027999969199,5s
S14,images/image_24.jpg,left,0.3360322999942582,5s
S14,images/image_25.jpg,left,0.3814223000081256,5s
S14,images/image_26.jpg,up,0.8956905999802984,1s
S14,images/image_27.jpg,left,0.5596595999959391,1s
S14,images/image_28.jpg,,1.0,1s
S14,images/image_29.jpg,left,0.821035100001609,1s
S14,images/image_30.jpg,,1.0,1s
S14,images/image_26.jpg,up,0.93561580000096,5s
S14,images/image_27.jpg,left,0.5141856999834999,5s
S14,images/image_28.jpg,left,0.936752500012517,5s
S14,images/image_29.jpg,left,0.6588909999991301,5s
S14,images/image_30.jpg,left,0.7641374000231735,5s
S14,images/image_31.jpg,up,0.8646337000245694,1s
S14,images/image_32.jpg,left,0.869184100010898,1s
S14,images/image_33.jpg,up,0.5415721999888774,1s
S14,images/image_34.jpg,left,0.7684194000030402,1s
S14,images/image_35.jpg,left,0.5218554000020958,1s
S14,images/image_31.jpg,up,0.7482603000244126,5s
S14,images/image_32.jpg,left,0.532563900022069,5s
S14,images/image_33.jpg,up,0.5032345000072382,5s
S14,images/image_34.jpg,left,0.5046330000041053,5s
S14,images/image_35.jpg,left,0.3503426999959629,5s
S15,images/image_1.jpg,,1.0,1s
S15,images/image_2.jpg,,1.0,1s
S15,images/image_3.jpg,left,0.7550784999912139,1s
S15,images/image_4.jpg,left,0.6805481000046711,1s
S15,images/image_5.jpg,up,0.9019662000064272,1s
S15,images/image_1.jpg,left,4.71896120000747,5s
S15,images/image_2.jpg,up,1.1089351999980863,5s
S15,images/image_3.jpg,left,0.63467070000479,5s
S15,images/image_4.jpg,left,1.0121402999793645,5s
S15,images/image_5.jpg,up,0.9289161000051536,5s
S15,images/image_6.jpg,,1.0,1s
S15,images/image_7.jpg,,1.0,1s
S15,images/image_8.jpg,,1.0,1s
S15,images/image_9.jpg,,1.0,1s
S15,images/image_10.jpg,up,0.1991612999991048,1s
S15,images/image_6.jpg,up,1.4822107999934817,5s
S15,images/image_7.jpg,up,1.642128400009824,5s
S15,images/image_8.jpg,up,0.7570735000190325,5s
S15,images/image_9.jpg,up,0.6567249000072479,5s
S15,images/image_10.jpg,left,0.6077874999900814,5s
S15,images/image_11.jpg,,1.0,1s
S15,images/image_12.jpg,left,0.7158578000089619,1s
S15,images/image_13.jpg,left,0.8389711999916472,1s
S15,images/image_14.jpg,,1.0,1s
S15,images/image_15.jpg,up,0.9719414999999572,1s
S15,images/image_11.jpg,left,1.2202636000001803,5s
S15,images/image_12.jpg,left,0.4475043000129517,5s
S15,images/image_13.jpg,left,0.4298290000006091,5s
S15,images/image_14.jpg,left,0.6501240000070538,5s
S15,images/image_15.jpg,up,1.2435617999872193,5s
S15,images/image_16.jpg,,1.0,1s
S15,images/image_17.jpg,left,0.553814400016563,1s
S15,images/image_18.jpg,up,0.9519086999935098,1s
S15,images/image_19.jpg,up,0.7745971000113059,1s
S15,images/image_20.jpg,,1.0,1s
S15,images/image_16.jpg,left,1.038629899994703,5s
S15,images/image_17.jpg,left,0.8233214999781922,5s
S15,images/image_18.jpg,up,0.8343856999999844,5s
S15,images/image_19.jpg,up,1.3218038999766577,5s
S15,images/image_20.jpg,left,0.9625973999791312,5s
S15,images/image_21.jpg,,1.0,1s
S15,images/image_22.jpg,,1.0,1s
S15,images/image_23.jpg,up,0.4379884999943897,1s
S15,images/image_24.jpg,up,0.3582181000092532,1s
S15,images/image_25.jpg,up,0.1709120000014081,1s
S15,images/image_21.jpg,up,1.1313014999905135,5s
S15,images/image_22.jpg,up,0.9619535999954678,5s
S15,images/image_23.jpg,up,0.6100406999757979,5s
S15,images/image_24.jpg,up,0.169071200012695,5s
S15,images/image_25.jpg,up,0.5724003999785054,5s
S15,images/image_26.jpg,,1.0,1s
S15,images/image_27.jpg,left,0.9300709999806712,1s
S15,images/image_28.jpg,,1.0,1s
S15,images/image_29.jpg,up,0.9793897999916226,1s
S15,images/image_30.jpg,,1.0,1s
S15,images/image_26.jpg,left,0.9844244999985676,5s
S15,images/image_27.jpg,left,1.0279601000074765,5s
S15,images/image_28.jpg,left,0.8416170999989845,5s
S15,images/image_29.jpg,left,0.7431735999998637,5s
S15,images/image_30.jpg,left,1.386924899998121,5s
S15,images/image_31.jpg,,1.0,1s
S15,images/image_32.jpg,,1.0,1s
S15,images/image_33.jpg,up,0.8680980000062846,1s
S15,images/image_34.jpg,left,0.8034897999896202,1s
S15,images/image_35.jpg,left,0.8985378000070341,1s
S15,images/image_31.jpg,left,1.252900999999838,5s
S15,images/image_32.jpg,up,1.4686091000039596,5s
S15,images/image_33.jpg,up,0.6162521000078414,5s
S15,images/image_34.jpg,left,0.6596406000026036,5s
S15,images/image_35.jpg,left,0.7408877999987453,5s
S16,images/image_1.jpg,,1.0,1s
S16,images/image_2.jpg,,1.0,1s
S16,images/image_3.jpg,left,0.8065739000157919,1s
S16,images/image_4.jpg,,1.0,1s
S16,images/image_5.jpg,,1.0,1s
S16,images/image_1.jpg,left,1.5508828000165522,5s
S16,images/image_2.jpg,up,1.153189900011057,5s
S16,images/image_3.jpg,left,0.9493604000017511,5s
S16,images/image_4.jpg,left,1.653404699987732,5s
S16,images/image_5.jpg,left,1.6535011999949347,5s
S16,images/image_6.jpg,left,0.903466199990362,1s
S16,images/image_7.jpg,,1.0,1s
S16,images/image_8.jpg,,1.0,1s
S16,images/image_9.jpg,,1.0,1s
S16,images/image_10.jpg,left,0.8058071999985259,1s
S16,images/image_6.jpg,left,0.7723822999978438,5s
S16,images/image_7.jpg,left,1.0971790000039618,5s
S16,images/image_8.jpg,up,0.8322355000127573,5s
S16,images/image_9.jpg,up,1.1747653000056744,5s
S16,images/image_10.jpg,left,0.7926827000046615,5s
S16,images/image_11.jpg,left,0.8480114999983925,1s
S16,images/image_12.jpg,,1.0,1s
S16,images/image_13.jpg,left,0.933329599996796,1s
S16,images/image_14.jpg,left,0.9241205000143964,1s
S16,images/image_15.jpg,,1.0,1s
S16,images/image_11.jpg,left,1.175723099993775,5s
S16,images/image_12.jpg,left,0.5749369999975897,5s
S16,images/image_13.jpg,left,0.8793981000198983,5s
S16,images/image_14.jpg,left,1.117203000001609,5s
S16,images/image_15.jpg,left,2.2549779000109997,5s
S16,images/image_16.jpg,,1.0,1s
S16,images/image_17.jpg,left,0.5358831000048667,1s
S16,images/image_18.jpg,left,0.8083135999913793,1s
S16,images/image_19.jpg,left,0.8875479999987874,1s
S16,images/image_20.jpg,,1.0,1s
S16,images/image_16.jpg,left,0.9068886000022758,5s
S16,images/image_17.jpg,left,0.673900900001172,5s
S16,images/image_18.jpg,left,1.1450927999976557,5s
S16,images/image_19.jpg,left,1.169731400004821,5s
S16,images/image_20.jpg,left,1.341871300013736,5s
S16,images/image_21.jpg,left,0.8857520000019576,1s
S16,images/image_22.jpg,,1.0,1s
S16,images/image_23.jpg,,1.0,1s
S16,images/image_24.jpg,,1.0,1s
S16,images/image_25.jpg,,1.0,1s
S16,images/image_21.jpg,left,1.1207495999988168,5s
S16,images/image_22.jpg,left,0.9088143999979366,5s
S16,images/image_23.jpg,left,0.8844481999985874,5s
S16,images/image_24.jpg,left,1.094669599988265,5s
S16,images/image_25.jpg,left,0.8870489000109956,5s
S16,images/image_26.jpg,,1.0,1s
S16,images/image_27.jpg,,1.0,1s
S16,images/image_28.jpg,,1.0,1s
S16,images/image_29.jpg,left,0.5439923999947496,1s
S16,images/image_30.jpg,up,0.204053700028453,1s
S16,images/image_26.jpg,up,1.898883499990916,5s
S16,images/image_27.jpg,left,0.92301700002281,5s
S16,images/image_28.jpg,left,1.5288049000082538,5s
S16,images/image_29.jpg,left,1.0343311000033282,5s
S16,images/image_30.jpg,left,1.008371099975193,5s
S16,images/image_31.jpg,left,0.9342277999967336,1s
S16,images/image_32.jpg,,1.0,1s
S16,images/image_33.jpg,left,0.1152046000061091,1s
S16,images/image_34.jpg,left,0.7591333000164013,1s
S16,images/image_35.jpg,left,0.463160399987828,1s
S16,images/image_31.jpg,up,0.9037251999834552,5s
S16,images/image_32.jpg,left,0.7301610000140499,5s
S16,images/image_33.jpg,up,1.3466365000058431,5s
S16,images/image_34.jpg,left,0.8326952999923378,5s
S16,images/image_35.jpg,left,0.6027388999937102,5s
S17,images/image_1.jpg,,1.0,1s
S17,images/image_2.jpg,,1.0,1s
S17,images/image_3.jpg,,1.0,1s
S17,images/image_4.jpg,up,0.9820610999959172,1s
S17,images/image_5.jpg,left,0.5793704000025173,1s
S17,images/image_1.jpg,left,4.15594090000377,5s
S17,images/image_2.jpg,up,1.434751699998742,5s
S17,images/image_3.jpg,left,1.185728399999789,5s
S17,images/image_4.jpg,left,1.6925065000032191,5s
S17,images/image_5.jpg,left,2.1138155000007828,5s
S17,images/image_6.jpg,left,0.8203003000016906,1s
S17,images/image_7.jpg,up,0.761076899994805,1s
S17,images/image_8.jpg,up,0.7211498000033316,1s
S17,images/image_9.jpg,up,0.9079750999953832,1s
S17,images/image_10.jpg,,1.0,1s
S17,images/image_6.jpg,up,1.1155169999983627,5s
S17,images/image_7.jpg,up,0.7870907000033185,5s
